1008	117	214	161	0.25	1.0	population_size_change	gqshmm	N159	10X_up	652578.0487804879
1008	192	186	114	0.2	1.0	population_size_change	mlthmm_ex	N544	10X_up	128436.58536585368
1008	192	300	0	0.2	1.0	population_size_change	phlag_dto_eap01_ena4_esp001	Accipitriformes	10X_up	0.18135766685009003
1008	192	300	0	0.2	1.0	population_size_change	phlag_dto_eap01_ena4_esp001	N498	10X_down	0.009409390389919281
1008	192	300	0	0.2	1.0	population_size_change	phlag_dto_eap01_ena4_free	Accipitriformes	10X_up	0.18135766685009003
1008	267	0	225	0.15	1.0	population_size_change	cqshmm	N615	10X_down	129203.65853658537
1008	267	179	46	0.15	1.0	population_size_change	dtohmm	N716	10X_up	104335.36585365856
1008	267	225	0	0.15	1.0	population_size_change	phlag_mlt_eap01_ena4_esp005_ex	N276	10X_down	0.017227191478013992
1008	267	225	0	0.15	1.0	population_size_change	phlag_mlt_eap01_ena4_esp010_ex	N276	10X_down	0.017227191478013992
1008	417	59	16	0.05	1.0	population_size_change	bcbhmm_sc_ex	N220	10X_up	464724.3902439025
1009	116	342	33	0.25	1.0	recombination	gqshmm_ilr	N349	recombination_suppression	79413.41463414636
1009	266	130	95	0.15	1.0	population_size_change	phlag_dto_eap005_ena2_esp001_ex	N220	10X_up	0.2501482367515564
1009	266	130	95	0.15	1.0	population_size_change	phlag_dto_eap01_ena4_esp001_ex	N220	10X_up	0.2501482367515564
1009	266	130	95	0.15	1.0	population_size_change	phlag_dto_eap01_ena4_esp005_ex	N220	10X_up	0.2501482367515564
1009	266	130	95	0.15	1.0	population_size_change	phlag_dto_eap01_ena4_free_ex	N220	10X_up	0.2501482367515564
1009	341	40	110	0.1	1.0	recombination	cqshmm_ilr	N252	recombination_suppression	127376.82926829268
1009	416	59	16	0.05	1.0	population_size_change	gqshmm_ex	N620	10X_up	17298.78048780488
1009	416	68	7	0.05	1.0	population_size_change	mlthmm_ex	N717	10X_down	69158.53658536587
1009	416	72	3	0.05	1.0	recombination	gqshmm	N709	recombination_increase	131469.51219512196
1009	461	19	11	0.02	1.0	population_size_change	pbphmm	N574	10X_down	34890.24390243903
