1200	0	4	296	0.2	1.0	admixture	mlthmm_ex_derived	N189	025	N132	N146	539662.1951219513
1193	7	300	0	0.2	1.0	admixture	mlthmm_ancestral	N189	025	N132	N146	539662.1951219513
1193	7	212	88	0.2	1.0	admixture	dtohmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
1200	0	207	93	0.2	1.0	admixture	bcbhmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
1194	6	213	87	0.2	1.0	admixture	mlthmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
1200	0	1	299	0.2	1.0	admixture	bcbhmm_ex_derived	N189	025	N132	N146	539662.1951219513
1128	72	269	31	0.2	1.0	admixture	dtohmm_ex_derived	N189	025	N132	N146	539662.1951219513
879	321	152	148	0.2	1.0	admixture	gqshmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
966	234	129	171	0.2	1.0	admixture	dtohmm_derived	N189	025	N132	N146	539662.1951219513
1157	43	289	11	0.2	1.0	admixture	bcbhmm_ancestral	N189	025	N132	N146	539662.1951219513
1133	67	261	39	0.2	1.0	admixture	cqshmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
1200	0	193	107	0.2	1.0	admixture	phlag_dto_eap01_ena4_esp001_derived	N189	025	N132	N146	1.757401943206787
1099	101	193	107	0.2	1.0	admixture	cqshmm_derived	N189	025	N132	N146	539662.1951219513
1200	0	207	93	0.2	1.0	admixture	pbphmm_ex_ancestral	N189	025	N132	N146	539662.1951219513
1200	0	10	290	0.2	1.0	admixture	cqshmm_ancestral	N189	025	N132	N146	539662.1951219513
1200	0	1	299	0.2	1.0	admixture	pbphmm_ex_derived	N189	025	N132	N146	539662.1951219513
834	366	91	209	0.2	1.0	admixture	mlthmm_derived	N189	025	N132	N146	539662.1951219513
1379	91	23	7	0.02	1.0	admixture	dtohmm_ancestral	Musophagiformes	025	N83	N118	4752782.926829269
983	487	20	10	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_ancestral	Musophagiformes	025	N83	N118	6.325979709625244
1470	0	30	0	0.02	1.0	admixture	pbphmm_derived	Musophagiformes	025	N83	N118	4752782.926829269
1470	0	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ex_derived	Musophagiformes	025	N83	N118	6.325979709625244
1465	5	30	0	0.02	1.0	admixture	pbphmm_ancestral	Musophagiformes	025	N83	N118	4752782.926829269
1446	24	30	0	0.02	1.0	admixture	gqshmm_ex_derived	Musophagiformes	025	N83	N118	4752782.926829269
745	725	17	13	0.02	1.0	admixture	gqshmm_ancestral	Musophagiformes	025	N83	N118	4752782.926829269
1470	0	30	0	0.02	1.0	admixture	gqshmm_derived	Musophagiformes	025	N83	N118	4752782.926829269
970	500	18	12	0.02	1.0	admixture	cqshmm_ex_derived	Musophagiformes	025	N83	N118	4752782.926829269
1470	0	30	0	0.02	1.0	admixture	bcbhmm_derived	Musophagiformes	025	N83	N118	4752782.926829269
1226	244	30	0	0.02	1.0	admixture	phlag_dto_eap01_ena4_esp001_ancestral	Musophagiformes	025	N83	N118	6.325979709625244
793	677	18	12	0.02	1.0	admixture	mlthmm_ex_derived	Musophagiformes	025	N83	N118	4752782.926829269
1117	353	21	9	0.02	1.0	admixture	mlthmm_ancestral	Musophagiformes	025	N83	N118	4752782.926829269
