edge	TN	FP	FN	TP	p	r	type	method	time	rate	blen_est	recall	precision	f1	acc	fpr	fnr	divergence	SUNIT	SIZE	NGEN	CLADE_SIZE	HEIGHT_NGEN	HEIGHT_EDGE	DEPTH_NGEN	DEPTH_EDGE	TOTAL_NGEN
Otidiformes	1125	0	0	375	0.25	1	admixture	bcbhmm_ex	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1125	0	0	375	0.25	1	admixture	pbphmm_ex	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	752	373	12	363	0.25	1	admixture	gqshmm	6099554	090	5788907.31707317	0.968	0.49320652173913	0.653465346534653	0.743333333333333	0.331555555555556	0.032	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1200	0	0	300	0.2	1	admixture	bcbhmm_ex	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1200	0	0	300	0.2	1	admixture	pbphmm_ex	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1350	0	0	150	0.1	1	admixture	mlthmm_ex	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1350	0	0	150	0.1	1	admixture	cqshmm	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1200	0	0	300	0.2	1	admixture	mlthmm_ex	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1200	0	0	300	0.2	1	admixture	cqshmm	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1272	3	0	225	0.15	1	admixture	mlthmm	6099554	090	5788907.31707317	1	0.986842105263158	0.993377483443709	0.998	0.00235294117647059	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1122	3	0	375	0.25	1	admixture	dtohmm	6099554	090	5788907.31707317	1	0.992063492063492	0.99601593625498	0.998	0.00266666666666667	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	960	390	3	147	0.1	1	admixture	bcbhmm_ex	6099554	090	5788907.31707317	0.98	0.273743016759777	0.427947598253275	0.738	0.288888888888889	0.02	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1125	0	0	375	0.25	1	admixture	bcbhmm	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1274	1	0	225	0.15	1	admixture	phlag_dto_eap01_ena4_esp001_ex	6099554	090	6.90845394134521	1	0.995575221238938	0.997782705099778	0.999333333333333	0.000784313725490196	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	897	453	4	146	0.1	1	admixture	gqshmm	6099554	090	5788907.31707317	0.973333333333333	0.243739565943239	0.389853137516689	0.695333333333333	0.335555555555556	0.0266666666666667	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1200	0	0	300	0.2	1	admixture	bcbhmm	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	839	436	8	217	0.15	1	admixture	gqshmm	6099554	090	5788907.31707317	0.964444444444444	0.332312404287902	0.494305239179954	0.704	0.341960784313726	0.0355555555555556	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	833	367	211	89	0.2	1	admixture	gqshmm_ex	6099554	090	5788907.31707317	0.296666666666667	0.195175438596491	0.235449735449735	0.614666666666667	0.305833333333333	0.703333333333333	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1274	1	0	225	0.15	1	admixture	pbphmm	6099554	090	5788907.31707317	1	0.995575221238938	0.997782705099778	0.999333333333333	0.000784313725490196	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1200	0	0	300	0.2	1	admixture	cqshmm_ex	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1125	0	0	375	0.25	1	admixture	phlag_dto_eap01_ena4_esp001_ex	6099554	090	6.90845394134521	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1274	1	0	225	0.15	1	admixture	cqshmm_ex	6099554	090	5788907.31707317	1	0.995575221238938	0.997782705099778	0.999333333333333	0.000784313725490196	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1200	0	0	300	0.2	1	admixture	mlthmm	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1272	3	0	225	0.15	1	admixture	bcbhmm_ex	6099554	090	5788907.31707317	1	0.986842105263158	0.993377483443709	0.998	0.00235294117647059	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1274	1	0	225	0.15	1	admixture	pbphmm_ex	6099554	090	5788907.31707317	1	0.995575221238938	0.997782705099778	0.999333333333333	0.000784313725490196	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1200	0	0	300	0.2	1	admixture	phlag_dto_eap01_ena4_esp001_ex	6099554	090	6.90845394134521	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1350	0	0	150	0.1	1	admixture	pbphmm_ex	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1350	0	0	150	0.1	1	admixture	dtohmm_ex	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	894	456	105	45	0.1	1	admixture	cqshmm_ex	6099554	090	5788907.31707317	0.3	0.0898203592814371	0.138248847926267	0.626	0.337777777777778	0.7	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1200	0	0	300	0.2	1	admixture	dtohmm	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1274	1	0	225	0.15	1	admixture	phlag_dto_eap01_ena4_esp001	6099554	090	6.90845394134521	1	0.995575221238938	0.997782705099778	0.999333333333333	0.000784313725490196	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1350	0	0	150	0.1	1	admixture	mlthmm	6099554	090	5788907.31707317	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1274	1	0	225	0.15	1	admixture	dtohmm	6099554	090	5788907.31707317	1	0.995575221238938	0.997782705099778	0.999333333333333	0.000784313725490196	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1350	0	0	150	0.1	1	admixture	phlag_dto_eap01_ena4_esp001_ex	6099554	090	6.90845394134521	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1346	4	0	150	0.1	1	admixture	phlag_dto_eap01_ena4_esp001	6099554	090	6.90845394134521	1	0.974025974025974	0.986842105263158	0.997333333333333	0.00296296296296296	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1272	3	0	225	0.15	1	admixture	bcbhmm	6099554	090	5788907.31707317	1	0.986842105263158	0.993377483443709	0.998	0.00235294117647059	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	902	373	162	63	0.15	1	admixture	gqshmm_ex	6099554	090	5788907.31707317	0.28	0.144495412844037	0.190620272314675	0.643333333333333	0.292549019607843	0.72	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1346	4	0	150	0.1	1	admixture	dtohmm	6099554	090	5788907.31707317	1	0.974025974025974	0.986842105263158	0.997333333333333	0.00296296296296296	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1200	0	0	300	0.2	1	admixture	phlag_dto_eap01_ena4_esp001	6099554	090	6.90845394134521	1	1	1	1	0	0	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Otidiformes	1350	0	150	0	0.1	1	admixture	gqshmm_ex	6099554	090	5788907.31707317	0	NA	0	0.9	0	1	459120	0.054933	621105.155024377	4746903.999999999	3	6329114	3	7717344	8	9231104
Strigiformes	1125	0	375	0	0.25	1	admixture	pbphmm	7099554	090	945508.536585366	0	NA	0	0.75	0	1	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1270	5	5	220	0.15	1	admixture	phlag_dto_eap01_ena4_esp001	7099554	090	1.35884702205658	0.977777777777778	0.977777777777778	0.977777777777778	0.993333333333333	0.00392156862745098	0.0222222222222222	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1350	0	150	0	0.1	1	admixture	pbphmm	7099554	090	945508.536585366	0	NA	0	0.9	0	1	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	875	250	69	306	0.25	1	admixture	gqshmm	7099554	090	945508.536585366	0.816	0.550359712230216	0.657357679914071	0.787333333333333	0.222222222222222	0.184	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	835	515	16	134	0.1	1	admixture	dtohmm_ex	7099554	090	945508.536585366	0.893333333333333	0.206471494607088	0.335419274092616	0.646	0.381481481481481	0.106666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1349	1	3	147	0.1	1	admixture	pbphmm_ex	7099554	090	945508.536585366	0.98	0.993243243243243	0.986577181208054	0.997333333333333	0.000740740740740741	0.02	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	994	356	21	129	0.1	1	admixture	gqshmm	7099554	090	945508.536585366	0.86	0.265979381443299	0.406299212598425	0.748666666666667	0.263703703703704	0.14	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1110	15	0	375	0.25	1	admixture	pbphmm_ex	7099554	090	945508.536585366	1	0.961538461538462	0.980392156862745	0.99	0.0133333333333333	0	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	777	498	28	197	0.15	1	admixture	cqshmm_ex	7099554	090	945508.536585366	0.875555555555556	0.283453237410072	0.428260869565217	0.649333333333333	0.390588235294118	0.124444444444444	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	877	398	162	63	0.15	1	admixture	gqshmm_ex	7099554	090	945508.536585366	0.28	0.136659436008677	0.183673469387755	0.626666666666667	0.312156862745098	0.72	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	755	370	53	322	0.25	1	admixture	bcbhmm_ex	7099554	090	945508.536585366	0.858666666666667	0.465317919075145	0.603561387066542	0.718	0.328888888888889	0.141333333333333	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	764	361	56	319	0.25	1	admixture	mlthmm_ex	7099554	090	945508.536585366	0.850666666666667	0.469117647058824	0.604739336492891	0.722	0.320888888888889	0.149333333333333	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1275	0	7	218	0.15	1	admixture	phlag_dto_eap01_ena4_esp001_ex	7099554	090	1.35884702205658	0.968888888888889	1	0.984198645598194	0.995333333333333	0	0.0311111111111111	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	895	530	10	65	0.05	1	admixture	cqshmm_ex	7099554	090	945508.536585366	0.866666666666667	0.109243697478992	0.194029850746269	0.64	0.371929824561403	0.133333333333333	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1408	17	2	73	0.05	1	admixture	phlag_dto_eap01_ena4_esp001	7099554	090	1.57571172714233	0.973333333333333	0.811111111111111	0.884848484848485	0.987333333333333	0.0119298245614035	0.0266666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1350	0	2	148	0.1	1	admixture	bcbhmm	7099554	090	945508.536585366	0.986666666666667	1	0.993288590604027	0.998666666666667	0	0.0133333333333333	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1248	27	0	225	0.15	1	admixture	cqshmm	7099554	090	945508.536585366	1	0.892857142857143	0.943396226415094	0.982	0.0211764705882353	0	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1268	7	0	225	0.15	1	admixture	bcbhmm	7099554	090	945508.536585366	1	0.969827586206897	0.984682713347921	0.995333333333333	0.00549019607843137	0	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1122	3	0	375	0.25	1	admixture	mlthmm	7099554	090	945508.536585366	1	0.992063492063492	0.99601593625498	0.998	0.00266666666666667	0	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	760	365	54	321	0.25	1	admixture	dtohmm_ex	7099554	090	945508.536585366	0.856	0.467930029154519	0.605089538171536	0.720666666666667	0.324444444444444	0.144	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1270	5	5	220	0.15	1	admixture	dtohmm	7099554	090	945508.536585366	0.977777777777778	0.977777777777778	0.977777777777778	0.993333333333333	0.00392156862745098	0.0222222222222222	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1270	5	5	220	0.15	1	admixture	mlthmm	7099554	090	945508.536585366	0.977777777777778	0.977777777777778	0.977777777777778	0.993333333333333	0.00392156862745098	0.0222222222222222	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1122	3	0	375	0.25	1	admixture	bcbhmm	7099554	090	945508.536585366	1	0.992063492063492	0.99601593625498	0.998	0.00266666666666667	0	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1199	1	2	298	0.2	1	admixture	phlag_dto_eap01_ena4_esp001_ex	7099554	090	1.29466867446899	0.993333333333333	0.996655518394649	0.994991652754591	0.998	0.000833333333333333	0.00666666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1408	17	2	73	0.05	1	admixture	bcbhmm	7099554	090	945508.536585366	0.973333333333333	0.811111111111111	0.884848484848485	0.987333333333333	0.0119298245614035	0.0266666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	948	522	28	2	0.02	1	admixture	dtohmm_ex	7099554	090	945508.536585366	0.0666666666666667	0.00381679389312977	0.0072202166064982	0.633333333333333	0.355102040816327	0.933333333333333	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	975	495	5	25	0.02	1	admixture	mlthmm_ex	7099554	090	945508.536585366	0.833333333333333	0.0480769230769231	0.0909090909090909	0.666666666666667	0.336734693877551	0.166666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1101	24	0	375	0.25	1	admixture	cqshmm	7099554	090	945508.536585366	1	0.93984962406015	0.968992248062015	0.984	0.0213333333333333	0	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	884	466	19	131	0.1	1	admixture	bcbhmm_ex	7099554	090	945508.536585366	0.873333333333333	0.219430485762144	0.350736278447122	0.676666666666667	0.345185185185185	0.126666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1425	0	75	0	0.05	1	admixture	pbphmm	7099554	090	945508.536585366	0	NA	0	0.95	0	1	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	936	489	11	64	0.05	1	admixture	mlthmm_ex	7099554	090	945508.536585366	0.853333333333333	0.115732368896926	0.203821656050955	0.666666666666667	0.343157894736842	0.146666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	792	633	42	33	0.05	1	admixture	cqshmm	7099554	090	945508.536585366	0.44	0.0495495495495495	0.0890688259109312	0.55	0.44421052631579	0.56	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1408	17	2	73	0.05	1	admixture	mlthmm	7099554	090	945508.536585366	0.973333333333333	0.811111111111111	0.884848484848485	0.987333333333333	0.0119298245614035	0.0266666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1470	0	30	0	0.02	1	admixture	pbphmm	7099554	090	945508.536585366	0	NA	0	0.98	0	1	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	908	517	53	22	0.05	1	admixture	gqshmm_ex	7099554	090	945508.536585366	0.293333333333333	0.0408163265306122	0.0716612377850163	0.62	0.36280701754386	0.706666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1408	17	2	73	0.05	1	admixture	dtohmm	7099554	090	945508.536585366	0.973333333333333	0.811111111111111	0.884848484848485	0.987333333333333	0.0119298245614035	0.0266666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	733	737	30	0	0.02	1	admixture	cqshmm	7099554	090	945508.536585366	0	0	0	0.488666666666667	0.501360544217687	1	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	979	491	5	25	0.02	1	admixture	mlthmm	7099554	090	945508.536585366	0.833333333333333	0.0484496124031008	0.0915750915750916	0.669333333333333	0.334013605442177	0.166666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	776	424	39	261	0.2	1	admixture	cqshmm_ex	7099554	090	945508.536585366	0.87	0.381021897810219	0.52994923857868	0.691333333333333	0.353333333333333	0.13	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1199	1	2	298	0.2	1	admixture	phlag_dto_eap01_ena4_esp001	7099554	090	1.29466867446899	0.993333333333333	0.996655518394649	0.994991652754591	0.998	0.000833333333333333	0.00666666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	804	396	218	82	0.2	1	admixture	gqshmm_ex	7099554	090	945508.536585366	0.273333333333333	0.171548117154812	0.210796915167095	0.590666666666667	0.33	0.726666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	824	601	8	67	0.05	1	admixture	dtohmm_ex	7099554	090	945508.536585366	0.893333333333333	0.100299401197605	0.180349932705249	0.594	0.421754385964912	0.106666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1350	0	2	148	0.1	1	admixture	phlag_dto_eap01_ena4_esp001_ex	7099554	090	1.44052314758301	0.986666666666667	1	0.993288590604027	0.998666666666667	0	0.0133333333333333	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	794	406	39	261	0.2	1	admixture	bcbhmm_ex	7099554	090	945508.536585366	0.87	0.391304347826087	0.53981385729059	0.703333333333333	0.338333333333333	0.13	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1200	0	5	295	0.2	1	admixture	pbphmm_ex	7099554	090	945508.536585366	0.983333333333333	1	0.991596638655462	0.996666666666667	0	0.0166666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1199	1	2	298	0.2	1	admixture	dtohmm	7099554	090	945508.536585366	0.993333333333333	0.996655518394649	0.994991652754591	0.998	0.000833333333333333	0.00666666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	822	453	26	199	0.15	1	admixture	bcbhmm_ex	7099554	090	945508.536585366	0.884444444444444	0.30521472392638	0.45381984036488	0.680666666666667	0.355294117647059	0.115555555555556	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	928	497	9	66	0.05	1	admixture	bcbhmm_ex	7099554	090	945508.536585366	0.88	0.117229129662522	0.206896551724138	0.662666666666667	0.348771929824561	0.12	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1396	29	74	1	0.05	1	admixture	pbphmm_ex	7099554	090	945508.536585366	0.0133333333333333	0.0333333333333333	0.019047619047619	0.931333333333333	0.0203508771929825	0.986666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	940	260	52	248	0.2	1	admixture	gqshmm	7099554	090	945508.536585366	0.826666666666667	0.488188976377953	0.613861386138614	0.792	0.216666666666667	0.173333333333333	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	836	439	29	196	0.15	1	admixture	mlthmm_ex	7099554	090	945508.536585366	0.871111111111111	0.308661417322835	0.455813953488372	0.688	0.344313725490196	0.128888888888889	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	896	454	23	127	0.1	1	admixture	cqshmm_ex	7099554	090	945508.536585366	0.846666666666667	0.218588640275387	0.347469220246238	0.682	0.336296296296296	0.153333333333333	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1350	0	2	148	0.1	1	admixture	phlag_dto_eap01_ena4_esp001	7099554	090	1.44052314758301	0.986666666666667	1	0.993288590604027	0.998666666666667	0	0.0133333333333333	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	750	375	268	107	0.25	1	admixture	gqshmm_ex	7099554	090	945508.536585366	0.285333333333333	0.221991701244813	0.249708284714119	0.571333333333333	0.333333333333333	0.714666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1122	3	0	375	0.25	1	admixture	dtohmm	7099554	090	945508.536585366	1	0.992063492063492	0.99601593625498	0.998	0.00266666666666667	0	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1414	56	30	0	0.02	1	admixture	pbphmm_ex	7099554	090	945508.536585366	0	0	0	0.942666666666667	0.0380952380952381	1	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	980	490	5	25	0.02	1	admixture	gqshmm	7099554	090	945508.536585366	0.833333333333333	0.0485436893203883	0.091743119266055	0.67	0.333333333333333	0.166666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	722	628	81	69	0.1	1	admixture	cqshmm	7099554	090	945508.536585366	0.46	0.0989956958393113	0.162927981109799	0.527333333333333	0.465185185185185	0.54	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	840	285	65	310	0.25	1	admixture	cqshmm_ex	7099554	090	945508.536585366	0.826666666666667	0.521008403361345	0.639175257731959	0.766666666666667	0.253333333333333	0.173333333333333	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1425	0	3	72	0.05	1	admixture	phlag_dto_eap01_ena4_esp001_ex	7099554	090	1.57571172714233	0.96	1	0.979591836734694	0.998	0	0.04	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	897	453	19	131	0.1	1	admixture	mlthmm_ex	7099554	090	945508.536585366	0.873333333333333	0.224315068493151	0.356948228882834	0.685333333333333	0.335555555555556	0.126666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1202	268	14	16	0.02	1	admixture	gqshmm_ex	7099554	090	945508.536585366	0.533333333333333	0.0563380281690141	0.101910828025478	0.812	0.182312925170068	0.466666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1122	3	0	375	0.25	1	admixture	phlag_dto_eap01_ena4_esp001	7099554	090	1.24506378173828	1	0.992063492063492	0.99601593625498	0.998	0.00266666666666667	0	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	961	464	11	64	0.05	1	admixture	gqshmm	7099554	090	945508.536585366	0.853333333333333	0.121212121212121	0.212271973466003	0.683333333333333	0.325614035087719	0.146666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	811	464	28	197	0.15	1	admixture	dtohmm_ex	7099554	090	945508.536585366	0.875555555555556	0.29803328290469	0.444695259593679	0.672	0.363921568627451	0.124444444444444	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1199	1	2	298	0.2	1	admixture	bcbhmm	7099554	090	945508.536585366	0.993333333333333	0.996655518394649	0.994991652754591	0.998	0.000833333333333333	0.00666666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1275	0	3	222	0.15	1	admixture	pbphmm_ex	7099554	090	945508.536585366	0.986666666666667	1	0.993288590604027	0.998	0	0.0133333333333333	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	747	723	30	0	0.02	1	admixture	bcbhmm	7099554	090	945508.536585366	0	0	0	0.498	0.491836734693878	1	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1123	2	0	375	0.25	1	admixture	phlag_dto_eap01_ena4_esp001_ex	7099554	090	1.24506378173828	1	0.994694960212202	0.997340425531915	0.998666666666667	0.00177777777777778	0	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1200	0	300	0	0.2	1	admixture	pbphmm	7099554	090	945508.536585366	0	NA	0	0.8	0	1	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
Strigiformes	1199	1	2	298	0.2	1	admixture	mlthmm	7099554	090	945508.536585366	0.993333333333333	0.996655518394649	0.994991652754591	0.998	0.000833333333333333	0.00666666666666667	475652	0.0108	408853.071145596	775316.9999999999	4	6337380	4	3737491	9	13832968
