d-phlag_0010-c_min25max81	1900	0	100	0	0.05	2	T14	T40	34
d-phlag_0010-c_min25max81	1066	334	433	167	0.3	1	T144	T28	44
d-phlag_0010-c_min25max81	1800	0	200	0	0.1	2	T142	T10	17
d-phlag_0010-c_min25max81	1303	97	560	40	0.3	3	T12	T36	3
d-phlag_0010-c_min25max81	1700	0	300	0	0.15	3	T69	T33	19
d-phlag_0010-c_min25max81	6	1595	382	17	0.2	3	T145	T172	44
d-phlag_0010-c_min25max81	1502	0	494	4	0.25	3	T132	T99	2
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	1	T41	T66	22
d-phlag_0010-c_min25max81	1739	63	198	0	0.1	3	T86	T61	13
d-phlag_0010-c_min25max81	0	1700	300	0	0.15	1	T62	T40	20
d-phlag_0010-c_min25max81	1587	13	386	14	0.2	2	T175	T81	18
d-phlag_0010-c_min25max81	1424	76	475	25	0.25	2	T16	T49	9
d-phlag_0010-c_min25max81	1871	30	99	0	0.05	3	T166	T177	30
d-phlag_0010-c_min25max81	1793	9	198	0	0.1	3	T78	T150	47
d-phlag_0010-c_min25max81	1482	20	498	0	0.25	3	T3	T68	4
d-phlag_0010-c_min25max81	737	663	0	600	0.3	1	T69	T86	27
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	2	T171	T4	2
d-phlag_0010-c_min25max81	1353	47	584	16	0.3	1	T86	T61	13
d-phlag_0010-c_min25max81	1794	6	200	0	0.1	1	T14	T148	10
d-phlag_0010-c_min25max81	1499	1	7	493	0.25	2	T8	T13	35
d-phlag_0010-c_min25max81	1092	508	0	400	0.2	2	T38	T181	50
d-phlag_0010-c_min25max81	1889	11	100	0	0.05	1	T170	T90	12
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	1	T112	T147	23
d-phlag_0010-c_min25max81	1796	4	200	0	0.1	2	T72	T119	16
d-phlag_0010-c_min25max81	1309	91	0	600	0.3	2	T84	T14	45
d-phlag_0010-c_min25max81	1584	16	400	0	0.2	1	T14	T180	4
d-phlag_0010-c_min25max81	1498	2	0	500	0.25	1	T138	T132	9
d-phlag_0010-c_min25max81	1695	5	300	0	0.15	4	T117	T95	31
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	1	T20	T82	6
d-phlag_0010-c_min25max81	1688	12	300	0	0.15	1	T27	T24	14
d-phlag_0010-c_min25max81	1700	0	300	0	0.15	2	T198	T101	10
d-phlag_0010-c_min25max81	1400	0	0	600	0.3	2	T12	T60	34
d-phlag_0010-c_min25max81	2	1598	400	0	0.2	2	T62	T40	20
d-phlag_0010-c_min25max81	1500	0	500	0	0.25	2	T112	T147	23
d-phlag_0010-c_min25max81	1692	8	300	0	0.15	1	T18	T5	33
d-phlag_0010-c_min25max81	1789	11	200	0	0.1	2	T87	T186	16
d-phlag_0010-c_min25max81	1588	12	400	0	0.2	2	T27	T24	14
d-phlag_0010-c_min25max81	1345	55	593	7	0.3	5	T170	T91	13
d-phlag_0010-c_min25max81	1358	42	593	7	0.3	1	T177	T109	13
d-phlag_0010-c_min25max81	1686	14	2	298	0.15	3	T80	T81	4
d-phlag_0010-c_min25max81	1279	621	64	36	0.05	2	T9	T123	27
d-phlag_0010-c_min25max81	1217	183	1	599	0.3	1	T172	T69	45
d-phlag_0010-c_min25max81	1792	108	100	0	0.05	2	T198	T61	3
d-phlag_0010-c_min25max81	1596	4	400	0	0.2	2	T72	T119	16
d-phlag_0010-c_min25max81	1306	94	550	50	0.3	1	T116	T22	3
d-phlag_0010-c_min25max81	1127	373	2	498	0.25	2	T151	T134	24
d-phlag_0010-c_min25max81	1529	171	300	0	0.15	1	T79	T172	45
d-phlag_0010-c_min25max81	1597	3	0	400	0.2	2	T136	T105	40
d-phlag_0010-c_min25max81	1895	5	3	97	0.05	1	T159	T40	8
d-phlag_0010-c_min25max81	1785	15	200	0	0.1	1	T192	T23	48
d-phlag_0010-c_min25max81	1700	0	1	299	0.15	2	T171	T77	31
d-phlag_0010-c_min25max81	4	1396	600	0	0.3	3	T138	T147	38
d-phlag_0010-c_min25max81	1136	364	267	233	0.25	1	T169	T200	24
d-phlag_0010-c_min25max81	1479	121	353	47	0.2	2	T79	T172	45
d-phlag_0010-c_min25max81	1500	0	500	0	0.25	1	T126	T100	21
d-phlag_0010-c_min25max81	0	1900	100	0	0.05	1	T62	T40	20
d-phlag_0010-c_min25max81	1400	0	0	600	0.3	1	T171	T33	26
d-phlag_0010-c_min25max81	1144	256	307	293	0.3	2	T53	T175	44
d-phlag_0010-c_min25max81	1158	344	0	498	0.25	3	T120	T43	50
d-phlag_0010-c_min25max81	1800	0	200	0	0.1	2	T150	T171	2
d-phlag_0010-c_min25max81	1400	0	593	7	0.3	1	T97	T32	13
d-phlag_0010-c_min25max81	1666	34	289	11	0.15	1	T25	T44	37
d-phlag_0010-c_min25max81	1887	14	99	0	0.05	3	T80	T81	4
d-phlag_0010-c_min25max81	1892	8	89	11	0.05	4	T54	T121	30
d-phlag_0010-c_min25max81	1407	93	444	56	0.25	1	T116	T22	3
d-phlag_0010-c_min25max81	1890	10	100	0	0.05	2	T109	T111	10
d-phlag_0010-c_min25max81	1400	0	600	0	0.3	4	T10	T30	10
d-phlag_0010-c_min25max81	1745	55	182	18	0.1	2	T82	T155	42
d-phlag_0010-c_min25max81	1470	30	500	0	0.25	2	T166	T177	30
d-phlag_0010-c_min25max81	1493	107	0	400	0.2	2	T9	T199	45
d-phlag_0010-c_min25max81	880	520	412	188	0.3	2	T139	T123	27
d-phlag_0010-c_min25max81	1537	64	365	34	0.2	3	T142	T118	9
d-phlag_0010-c_min25max81	1433	69	17	481	0.25	3	T157	T198	11
d-phlag_0010-c_min25max81	1891	9	0	100	0.05	1	T171	T77	31
d-phlag_0010-c_min25max81	1690	10	0	300	0.15	1	T24	T36	47
d-phlag_0010-c_min25max81	1400	0	0	600	0.3	3	T1	T140	37
d-phlag_0010-c_min25max81	1797	3	0	200	0.1	2	T58	T103	21
d-phlag_0010-c_min25max81	1387	13	3	597	0.3	3	T54	T121	30
d-phlag_0010-c_min25max81	1400	0	8	592	0.3	1	T161	T158	8
d-phlag_0010-c_min25max81	1595	6	399	0	0.2	3	T14	T148	10
d-phlag_0010-c_min25max81	1802	0	198	0	0.1	3	T18	T11	48
d-phlag_0010-c_min25max81	1329	71	577	23	0.3	4	T20	T61	42
d-phlag_0010-c_min25max81	1694	6	300	0	0.15	1	T82	T190	6
d-phlag_0010-c_min25max81	0	1802	0	198	0.1	3	T130	T52	43
d-phlag_0010-c_min25max81	1896	5	99	0	0.05	3	T117	T95	31
d-phlag_0010-c_min25max81	1019	381	408	192	0.3	1	T105	T80	27
d-phlag_0010-c_min25max81	1600	0	393	7	0.2	2	T24	T36	47
d-phlag_0010-c_min25max81	1802	0	198	0	0.1	3	T171	T77	31
d-phlag_0010-c_min25max81	1395	5	1	599	0.3	1	T50	T1	14
d-phlag_0010-c_min25max81	1667	33	33	267	0.15	2	T14	T180	4
d-phlag_0010-c_min25max81	1800	0	0	200	0.1	1	T25	T128	30
d-phlag_0010-c_min25max81	1500	0	500	0	0.25	1	T126	T75	41
d-phlag_0010-c_min25max81	1700	0	300	0	0.15	2	T53	T162	11
d-phlag_0010-c_min25max81	1679	21	2	298	0.15	3	T135	T177	4
d-phlag_0010-c_min25max81	1500	0	500	0	0.25	2	T174	T115	28
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	1	T36	T83	35
d-phlag_0010-c_min25max81	1679	21	300	0	0.15	1	T94	T180	29
d-phlag_0010-c_min25max81	1798	2	0	200	0.1	1	T24	T36	47
d-phlag_0010-c_min25max81	1297	303	310	90	0.2	1	T176	T46	37
d-phlag_0010-c_min25max81	1626	274	97	3	0.05	2	T171	T24	37
d-phlag_0010-c_min25max81	1700	0	300	0	0.15	4	T74	T152	48
d-phlag_0010-c_min25max81	1700	0	300	0	0.15	4	T142	T10	17
d-phlag_0010-c_min25max81	0	1500	500	0	0.25	2	T30	T18	6
d-phlag_0010-c_min25max81	1678	22	5	295	0.15	2	T179	T106	9
d-phlag_0010-c_min25max81	6	1595	398	1	0.2	3	T85	T8	46
d-phlag_0010-c_min25max81	1153	647	84	116	0.1	2	T86	T33	50
d-phlag_0010-c_min25max81	1197	303	430	70	0.25	4	T125	T69	44
d-phlag_0010-c_min25max81	1770	130	86	14	0.05	1	T142	T118	9
d-phlag_0010-c_min25max81	3	1797	199	1	0.1	4	T30	T103	41
d-phlag_0010-c_min25max81	1224	576	152	48	0.1	2	T193	T33	50
d-phlag_0010-c_min25max81	1125	475	1	399	0.2	2	T89	T145	50
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	1	T35	T184	19
d-phlag_0010-c_min25max81	1865	36	99	0	0.05	3	T152	T81	13
d-phlag_0010-c_min25max81	1852	49	99	0	0.05	3	T129	T57	11
d-phlag_0010-c_min25max81	1682	18	300	0	0.15	3	T132	T170	11
d-phlag_0010-c_min25max81	0	1400	600	0	0.3	2	T114	T60	18
d-phlag_0010-c_min25max81	1800	0	1	199	0.1	2	T117	T137	40
d-phlag_0010-c_min25max81	1426	274	279	21	0.15	1	T98	T160	45
d-phlag_0010-c_min25max81	8	1592	400	0	0.2	1	T80	T81	4
d-phlag_0010-c_min25max81	1466	34	487	13	0.25	1	T150	T36	4
d-phlag_0010-c_min25max81	1355	45	600	0	0.3	1	T25	T44	37
d-phlag_0010-c_min25max81	1500	0	10	490	0.25	1	T132	T170	11
d-phlag_0010-c_min25max81	1567	33	6	394	0.2	2	T54	T121	30
d-phlag_0010-c_min25max81	1400	0	600	0	0.3	3	T192	T52	31
d-phlag_0010-c_min25max81	1495	105	332	68	0.2	2	T55	T172	45
d-phlag_0010-c_min25max81	1859	42	96	3	0.05	3	T25	T44	37
d-phlag_0010-c_min25max81	1496	4	0	500	0.25	2	T85	T88	43
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	1	T124	T144	29
d-phlag_0010-c_min25max81	1400	0	600	0	0.3	3	T172	T49	22
d-phlag_0010-c_min25max81	1800	0	200	0	0.1	1	T126	T117	39
d-phlag_0010-c_min25max81	1340	460	126	74	0.1	2	T134	T88	24
d-phlag_0010-c_min25max81	1793	7	200	0	0.1	1	T181	T21	47
d-phlag_0010-c_min25max81	1487	15	498	0	0.25	3	T72	T198	18
d-phlag_0010-c_min25max81	1800	0	200	0	0.1	5	T153	T30	29
d-phlag_0010-c_min25max81	883	517	380	220	0.3	2	T145	T163	24
d-phlag_0010-c_min25max81	1601	0	399	0	0.2	3	T33	T196	5
d-phlag_0010-c_min25max81	1400	0	0	600	0.3	1	T127	T105	37
d-phlag_0010-c_min25max81	1066	434	0	500	0.25	4	T19	T145	50
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	2	T18	T11	48
d-phlag_0010-c_min25max81	1400	0	0	600	0.3	1	T29	T13	18
d-phlag_0010-c_min25max81	1545	55	392	8	0.2	4	T116	T22	3
d-phlag_0010-c_min25max81	1636	64	293	7	0.15	2	T20	T61	42
d-phlag_0010-c_min25max81	1678	22	3	297	0.15	3	T188	T47	18
d-phlag_0010-c_min25max81	1285	415	14	286	0.15	3	T151	T134	24
d-phlag_0010-c_min25max81	1458	42	473	27	0.25	2	T177	T109	13
d-phlag_0010-c_min25max81	1800	0	0	200	0.1	2	T35	T184	19
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	1	T171	T33	26
d-phlag_0010-c_min25max81	1496	6	5	493	0.25	3	T198	T61	3
d-phlag_0010-c_min25max81	1703	197	0	100	0.05	1	T9	T199	45
d-phlag_0010-c_min25max81	1600	0	0	400	0.2	1	T35	T184	19
d-phlag_0010-c_min25max81	1394	408	196	2	0.1	3	T58	T16	44
d-phlag_0010-c_min25max81	1843	57	90	10	0.05	2	T141	T66	42
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	2	T176	T152	48
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	2	T103	T190	12
d-phlag_0010-c_min25max81	0	1700	300	0	0.15	1	T30	T103	41
d-phlag_0010-c_min25max81	1376	24	600	0	0.3	3	T193	T143	30
d-phlag_0010-c_min25max81	1166	534	213	87	0.15	2	T193	T33	50
d-phlag_0010-c_min25max81	1700	0	300	0	0.15	1	T56	T141	20
d-phlag_0010-c_min25max81	1676	225	99	0	0.05	3	T197	T176	4
d-phlag_0010-c_min25max81	953	447	77	523	0.3	4	T86	T33	50
d-phlag_0010-c_min25max81	1765	37	198	0	0.1	3	T190	T7	30
d-phlag_0010-c_min25max81	0	1500	494	6	0.25	2	T59	T136	28
d-phlag_0010-c_min25max81	0	1900	100	0	0.05	2	T39	T163	36
d-phlag_0010-c_min25max81	1447	53	500	0	0.25	1	T184	T14	42
d-phlag_0010-c_min25max81	0	1600	400	0	0.2	5	T30	T103	41
d-phlag_0010-c_min25max81	1800	0	200	0	0.1	4	T136	T105	40
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	2	T198	T101	10
d-phlag_0010-c_min25max81	1395	5	566	34	0.3	2	T167	T106	4
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	2	T77	T63	22
d-phlag_0010-c_min25max81	1278	622	58	42	0.05	1	T86	T33	50
d-phlag_0010-c_min25max81	1598	2	2	398	0.2	4	T25	T128	30
d-phlag_0010-c_min25max81	1877	23	0	100	0.05	2	T125	T141	18
d-phlag_0010-c_min25max81	1792	8	200	0	0.1	2	T76	T108	32
d-phlag_0010-c_min25max81	0	1500	500	0	0.25	1	T108	T86	6
d-phlag_0010-c_min25max81	860	540	392	208	0.3	4	T103	T130	27
d-phlag_0010-c_min25max81	1500	0	500	0	0.25	1	T192	T52	31
d-phlag_0010-c_min25max81	1656	44	300	0	0.15	2	T109	T71	42
d-phlag_0010-c_min25max81	1784	116	92	8	0.05	1	T116	T22	3
d-phlag_0010-c_min25max81	1237	463	0	300	0.15	2	T118	T90	50
d-phlag_0010-c_min25max81	1	1399	600	0	0.3	2	T198	T61	3
d-phlag_0010-c_min25max81	1700	0	300	0	0.15	2	T110	T26	2
d-phlag_0010-c_min25max81	0	1500	0	500	0.25	2	T180	T192	2
d-phlag_0010-c_min25max81	1534	66	392	8	0.2	1	T116	T9	13
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	1	T53	T158	43
d-phlag_0010-c_min25max81	1694	6	300	0	0.15	2	T91	T196	20
d-phlag_0010-c_min25max81	1574	27	399	0	0.2	3	T72	T198	18
d-phlag_0010-c_min25max81	1100	600	184	116	0.15	1	T114	T186	50
d-phlag_0010-c_min25max81	1598	2	1	399	0.2	2	T182	T192	48
d-phlag_0010-c_min25max81	75	1425	500	0	0.25	4	T101	T55	1
d-phlag_0010-c_min25max81	1429	472	56	43	0.05	3	T133	T115	24
d-phlag_0010-c_min25max81	1385	15	588	12	0.3	1	T72	T198	18
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	1	T110	T26	2
d-phlag_0010-c_min25max81	17	1383	599	1	0.3	3	T37	T24	2
d-phlag_0010-c_min25max81	1294	606	54	46	0.05	2	T46	T167	27
d-phlag_0010-c_min25max81	1721	180	96	3	0.05	3	T2	T92	9
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	4	T74	T152	48
d-phlag_0010-c_min25max81	1802	98	94	6	0.05	2	T7	T48	3
d-phlag_0010-c_min25max81	1096	304	0	600	0.3	2	T170	T97	50
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	1	T101	T55	1
d-phlag_0010-c_min25max81	1689	113	184	14	0.1	3	T130	T4	9
d-phlag_0010-c_min25max81	1871	29	0	100	0.05	1	T179	T106	9
d-phlag_0010-c_min25max81	1400	0	15	585	0.3	1	T23	T195	39
d-phlag_0010-c_min25max81	0	1800	200	0	0.1	1	T30	T18	6
d-phlag_0010-c_min25max81	1800	0	200	0	0.1	1	T17	T197	5
d-phlag_0010-c_min25max81	1361	139	0	500	0.25	1	T57	T196	42
d-phlag_0010-c_min25max81	1500	0	500	0	0.25	2	T126	T3	19
d-phlag_0010-c_min25max81	1479	21	493	7	0.25	1	T152	T81	13
d-phlag_0010-c_min25max81	1901	0	99	0	0.05	3	T29	T32	46
d-phlag_0010-c_min25max81	1400	0	596	4	0.3	2	T132	T99	2
d-phlag_0010-c_min25max81	1268	432	195	105	0.15	2	T197	T36	24
d-phlag_0010-c_min25max81	1400	0	600	0	0.3	1	T4	T127	47
d-phlag_0010-c_min25max81	1588	12	390	10	0.2	2	T154	T145	14
d-phlag_0010-c_min25max81	1569	31	377	23	0.2	2	T190	T7	30
d-phlag_0010-c_min25max81	1496	4	500	0	0.25	1	T124	T144	29
d-phlag_0010-c_min25max81	1694	6	300	0	0.15	2	T50	T1	14
d-phlag_0010-c_min25max81	1796	6	198	0	0.1	3	T91	T196	20
d-phlag_0010-c_min25max81	1449	53	2	496	0.25	3	T23	T61	3
d-phlag_0010-c_min25max81	1421	381	0	198	0.1	3	T145	T172	44
d-phlag_0010-c_min25max81	1780	20	9	191	0.1	2	T54	T121	30
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	2	T73	T198	18
d-phlag_0010-c_min25max81	1854	46	0	100	0.05	2	T86	T61	13
d-phlag_0010-c_min25max81	1878	22	0	100	0.05	2	T173	T53	18
d-phlag_0010-c_min25max81	1696	4	4	296	0.15	4	T85	T88	43
d-phlag_0010-c_min25max81	1500	0	500	0	0.25	2	T36	T83	35
d-phlag_0010-c_min25max81	1400	0	597	3	0.3	3	T97	T73	23
d-phlag_0010-c_min25max81	1887	13	100	0	0.05	1	T137	T102	43
d-phlag_0010-c_min25max81	1550	50	400	0	0.2	1	T193	T143	30
d-phlag_0010-c_min25max81	1498	2	0	500	0.25	1	T132	T33	5
d-phlag_0010-c_min25max81	1394	106	55	445	0.25	1	T130	T4	9
d-phlag_0010-c_min25max81	853	647	50	450	0.25	2	T86	T33	50
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	1	T82	T57	33
d-phlag_0010-c_min25max81	1499	1	1	499	0.25	2	T85	T8	46
d-phlag_0010-c_min25max81	1700	0	300	0	0.15	1	T18	T11	48
d-phlag_0010-c_min25max81	0	1500	500	0	0.25	1	T51	T91	47
d-phlag_0010-c_min25max81	1593	7	400	0	0.2	2	T83	T45	29
d-phlag_0010-c_min25max81	0	1700	300	0	0.15	3	T64	T39	15
d-phlag_0010-c_min25max81	1586	15	399	0	0.2	3	T18	T5	33
d-phlag_0010-c_min25max81	1496	4	500	0	0.25	1	T151	T183	29
d-phlag_0010-c_min25max81	1242	258	352	148	0.25	1	T41	T97	24
d-phlag_0010-c_min25max81	1397	3	3	597	0.3	1	T190	T7	30
d-phlag_0010-c_min25max81	1500	0	500	0	0.25	4	T171	T4	2
d-phlag_0010-c_min25max81	1583	17	400	0	0.2	2	T138	T99	25
d-phlag_0010-c_min25max81	1596	4	400	0	0.2	5	T70	T194	21
d-phlag_0010-c_min25max81	1600	0	0	400	0.2	1	T93	T77	36
d-phlag_0010-c_min25max81	1693	7	300	0	0.15	1	T145	T32	13
d-phlag_0010-c_min25max81	1620	182	198	0	0.1	3	T79	T172	45
d-phlag_0010-c_min25max81	1256	244	372	128	0.25	2	T98	T160	45
d-phlag_0010-c_min25max81	1394	6	600	0	0.3	2	T14	T148	10
d-phlag_0010-c_min25max81	1597	3	0	400	0.2	4	T136	T110	31
d-phlag_0010-c_min25max81	1815	85	100	0	0.05	2	T138	T132	9
d-phlag_0010-c_min25max81	1400	0	600	0	0.3	2	T36	T83	35
d-phlag_0010-c_min25max81	1517	283	181	19	0.1	2	T30	T47	37
d-phlag_0010-c_min25max81	1779	21	200	0	0.1	1	T74	T52	18
d-phlag_0010-c_min25max81	1700	0	300	0	0.15	2	T153	T30	29
d-phlag_0010-c_min25max81	1400	0	600	0	0.3	2	T13	T161	23
d-phlag_0010-c_min25max81	1343	357	217	83	0.15	3	T133	T115	24
d-phlag_0010-c_min25max81	1382	18	0	600	0.3	1	T3	T68	4
d-phlag_0010-c_min25max81	1395	5	596	4	0.3	1	T198	T101	10
d-phlag_0010-c_min25max81	1069	331	3	597	0.3	2	T120	T43	50
d-phlag_0010-c_min25max81	1490	10	477	23	0.25	2	T192	T160	44
d-phlag_0010-c_min25max81	1500	0	500	0	0.25	1	T23	T66	22
d-phlag_0010-c_min25max81	1693	7	300	0	0.15	1	T97	T32	13
d-phlag_0010-c_min25max81	1444	56	500	0	0.25	1	T85	T31	25
d-phlag_0010-c_min25max81	1361	39	600	0	0.3	2	T150	T36	4
d-phlag_0010-c_min25max81	1273	327	319	81	0.2	1	T101	T126	4
d-phlag_0010-c_min25max81	1094	506	217	183	0.2	1	T77	T87	27
d-phlag_0010-c_min25max81	1378	22	600	0	0.3	1	T129	T57	11
d-phlag_0010-c_min25max81	1898	2	0	100	0.05	1	T138	T147	38
d-phlag_0010-c_min25max81	0	1600	400	0	0.2	2	T139	T88	43
d-phlag_0010-c_min25max81	1691	9	300	0	0.15	3	T194	T41	19
d-phlag_0010-c_min25max81	0	1600	0	400	0.2	5	T129	T57	11
d-phlag_0010-c_min25max81	990	410	414	186	0.3	2	T114	T186	50
d-phlag_0010-c_min25max81	1830	70	18	82	0.05	1	T16	T190	42
d-phlag_0010-c_min25max81	1865	36	86	13	0.05	3	T167	T106	4
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	1	T142	T10	17
d-phlag_0010-c_min25max81	1800	0	200	0	0.1	2	T140	T194	48
d-phlag_0010-c_min25max81	1885	16	3	96	0.05	3	T114	T60	18
d-phlag_0010-c_min25max81	1894	6	100	0	0.05	2	T37	T28	11
d-phlag_0010-c_min25max81	1	1499	500	0	0.25	1	T58	T103	21
d-phlag_0010-c_min25max81	1495	5	0	500	0.25	2	T188	T47	18
d-phlag_0010-c_min25max81	1800	0	0	200	0.1	1	T138	T147	38
d-phlag_0010-c_min25max81	1794	6	200	0	0.1	1	T2	T176	20
d-phlag_0010-c_min25max81	0	1700	300	0	0.15	1	T158	T11	36
d-phlag_0010-c_min25max81	1664	36	300	0	0.15	2	T82	T155	42
d-phlag_0010-c_min25max81	1802	0	198	0	0.1	3	T174	T115	28
d-phlag_0010-c_min25max81	1484	16	1	499	0.25	1	T50	T1	14
d-phlag_0010-c_min25max81	1359	41	549	51	0.3	1	T16	T49	9
d-phlag_0010-c_min25max81	1587	13	0	400	0.2	1	T78	T150	47
d-phlag_0010-c_min25max81	963	539	335	163	0.25	3	T139	T123	27
d-phlag_0010-c_min25max81	1879	22	89	10	0.05	3	T57	T177	43
d-phlag_0010-c_min25max81	1700	0	300	0	0.15	2	T172	T49	22
d-phlag_0010-c_min25max81	1696	104	189	11	0.1	1	T12	T36	3
d-phlag_0010-c_min25max81	1885	15	100	0	0.05	1	T192	T23	48
d-phlag_0010-c_min25max81	1790	10	200	0	0.1	1	T161	T158	8
d-phlag_0010-c_min25max81	1320	480	0	200	0.1	1	T38	T181	50
d-phlag_0010-c_min25max81	0	1500	486	14	0.25	1	T119	T198	9
d-phlag_0010-c_min25max81	1500	0	500	0	0.25	2	T117	T95	31
d-phlag_0010-c_min25max81	1601	0	399	0	0.2	3	T171	T77	31
d-phlag_0010-c_min25max81	1492	8	0	500	0.25	1	T127	T105	37
d-phlag_0010-c_min25max81	25	1575	400	0	0.2	2	T117	T95	31
d-phlag_0010-c_min25max81	1781	19	200	0	0.1	2	T193	T127	10
d-phlag_0010-c_min25max81	1802	0	198	0	0.1	3	T4	T127	47
d-phlag_0010-c_min25max81	1711	189	0	100	0.05	4	T173	T48	9
d-phlag_0010-c_min25max81	0	1400	600	0	0.3	1	T114	T140	37
d-phlag_0010-c_min25max81	1392	8	12	588	0.3	4	T13	T7	47
d-phlag_0010-c_min25max81	1629	71	14	286	0.15	3	T197	T176	4
d-phlag_0010-c_min25max81	1791	9	200	0	0.1	2	T72	T198	18
d-phlag_0010-c_min25max81	1790	10	200	0	0.1	4	T109	T111	10
d-phlag_0010-c_min25max81	1437	63	500	0	0.25	2	T86	T61	13
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	4	T140	T194	48
d-phlag_0010-c_min25max81	1674	26	300	0	0.15	1	T166	T177	30
d-phlag_0010-c_min25max81	1700	0	6	294	0.15	2	T136	T110	31
d-phlag_0010-c_min25max81	0	1600	400	0	0.2	1	T108	T4	8
d-phlag_0010-c_min25max81	1777	25	198	0	0.1	3	T129	T57	11
d-phlag_0010-c_min25max81	1860	40	100	0	0.05	1	T27	T24	14
d-phlag_0010-c_min25max81	0	1600	0	400	0.2	2	T197	T176	4
d-phlag_0010-c_min25max81	1636	265	3	96	0.05	3	T130	T177	42
d-phlag_0010-c_min25max81	1583	18	0	399	0.2	3	T34	T40	42
d-phlag_0010-c_min25max81	1394	6	2	598	0.3	2	T7	T68	41
d-phlag_0010-c_min25max81	1391	9	600	0	0.3	1	T96	T105	47
d-phlag_0010-c_min25max81	1569	32	8	391	0.2	3	T86	T61	13
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	2	T76	T57	35
d-phlag_0010-c_min25max81	1873	27	100	0	0.05	2	T73	T198	18
d-phlag_0010-c_min25max81	1400	0	0	600	0.3	2	T159	T8	49
d-phlag_0010-c_min25max81	1689	11	300	0	0.15	3	T87	T186	16
d-phlag_0010-c_min25max81	1800	0	200	0	0.1	1	T76	T57	35
d-phlag_0010-c_min25max81	1596	4	400	0	0.2	2	T126	T117	39
d-phlag_0010-c_min25max81	1400	0	600	0	0.3	1	T67	T68	29
d-phlag_0010-c_min25max81	1394	408	190	8	0.1	3	T41	T97	24
d-phlag_0010-c_min25max81	745	1055	41	159	0.1	5	T180	T192	2
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	2	T36	T83	35
d-phlag_0010-c_min25max81	1311	389	282	18	0.15	2	T58	T16	44
d-phlag_0010-c_min25max81	1794	6	200	0	0.1	2	T37	T28	11
d-phlag_0010-c_min25max81	1898	3	0	99	0.05	3	T73	T179	46
d-phlag_0010-c_min25max81	1680	20	0	300	0.15	1	T138	T132	9
d-phlag_0010-c_min25max81	1694	206	83	17	0.05	2	T172	T69	45
d-phlag_0010-c_min25max81	9	1391	599	1	0.3	3	T185	T6	9
d-phlag_0010-c_min25max81	1800	0	200	0	0.1	2	T30	T83	35
d-phlag_0010-c_min25max81	1899	1	0	100	0.05	2	T117	T137	40
d-phlag_0010-c_min25max81	1495	7	3	495	0.25	3	T200	T123	30
d-phlag_0010-c_min25max81	1522	78	370	30	0.2	2	T191	T91	3
d-phlag_0010-c_min25max81	1857	43	2	98	0.05	2	T135	T177	4
d-phlag_0010-c_min25max81	0	1900	100	0	0.05	2	T131	T102	21
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	2	T153	T30	29
d-phlag_0010-c_min25max81	1699	1	1	299	0.15	3	T131	T102	21
d-phlag_0010-c_min25max81	1493	7	500	0	0.25	1	T97	T32	13
d-phlag_0010-c_min25max81	1427	373	171	29	0.1	1	T192	T160	44
d-phlag_0010-c_min25max81	1500	0	0	500	0.25	2	T62	T40	20
d-phlag_0010-c_min25max81	0	1502	0	498	0.25	3	T118	T78	17
d-phlag_0010-c_min25max81	1900	0	100	0	0.05	1	T63	T46	7
d-phlag_0010-c_min25max81	1555	45	393	7	0.2	2	T145	T94	8
d-phlag_0010-c_min25max81	1700	0	0	300	0.15	1	T181	T21	47
d-phlag_0010-c_min25max81	7	1493	500	0	0.25	2	T71	T144	11
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	2	T23	T195	39
d-phlag_0010-c_min25max81	1595	6	399	0	0.2	3	T50	T148	10
d-phlag_0010-c_min25max81	1500	0	0	500	0.25	2	T139	T88	43
d-phlag_0010-c_min25max81	1600	0	400	0	0.2	1	T86	T133	46
d-phlag_0010-c_min25max81	1700	0	300	0	0.15	2	T7	T68	41
d-phlag_0010-c_min25max81	1500	0	500	0	0.25	1	T18	T11	48
